gvkey,year,ind2d,markup,theta_c,cost_share
003317,1991.0,42,1.5013688724446241,0.8789916755147568,0.5854601701469451
003317,1992.0,42,1.1297008565115285,0.8906637414815315,0.7884067152359836
003317,1993.0,42,1.2409311811341825,0.9010061381172283,0.7260726072607261
003317,1994.0,42,1.3556961443914637,0.9011591551959938,0.664720600500417
003317,1995.0,42,1.1219792299508953,0.8964651322365127,0.7990033222591363
003317,1996.0,42,1.1494332546152926,0.8876933513086953,0.7722878625134264
003317,1997.0,42,1.292130550419919,0.8743475484424008,0.6766712141882674
003318,1982.0,33,0.5858512031037388,0.8569732809155015,1.4627831715210358
003318,1983.0,33,0.9903566780628356,0.8523471075412586,0.8606465997770345
003320,1980.0,33,1.7514072396620546,0.8482962150486317,0.4843512096092032
003320,1981.0,33,1.7163323492393978,0.8532272466419669,0.4971223941680522
003320,1982.0,33,1.3953653236609367,0.8569732809155015,0.6141569282136895
003320,1983.0,33,1.350840054403514,0.8523471075412586,0.6309755953436151
003320,1984.0,33,1.3379488275571394,0.8448602763781511,0.6314593346000521
003320,1985.0,33,1.3183568486169557,0.8408677978552409,0.6378150185493157
003320,1986.0,33,1.1963055516435215,0.832250510499054,0.6956838989467887
003320,1987.0,33,1.2588503535320095,0.825184569407183,0.6555064842234248
003321,1974.0,33,0.980384187654442,0.8832243419617508,0.900896151818661
003321,1976.0,33,1.6140225971239477,0.8752659855050265,0.5422885572139304
003321,1978.0,33,2.3455135981920527,0.859162490180239,0.3663003663003663
003321,1979.0,33,2.3312570145265106,0.8493218043533203,0.3643192488262911
003321,1980.0,33,1.9153837615803946,0.8482962150486317,0.4428857715430862
003321,1981.0,33,2.236281089989026,0.8532272466419669,0.38153846153846155
003321,1982.0,33,1.5901012670151553,0.8569732809155015,0.5389425810119386
003321,1983.0,33,1.8160368552568258,0.8523471075412586,0.4693446088794926
003321,1984.0,33,1.397194898976168,0.8448602763781511,0.6046831955922864
003321,1985.0,33,1.1824703407339325,0.8408677978552409,0.7111111111111111
003323,1977.0,53,1.3185188862829587,0.8553801211995239,0.6487431693989072
003323,1978.0,53,1.3932738642384181,0.8416475634896919,0.6040790580319596
003323,1979.0,53,1.1084956425544317,0.8115686285962856,0.7321351545650612
003323,1981.0,53,2.311808431913192,0.7964124741519131,0.3444976076555024
003325,1982.0,51,1.5543094128354378,0.8132382974107747,0.5232151917083424
003325,1983.0,51,1.4457473330009476,0.8132254522412066,0.5624948659273602
003325,1984.0,51,1.4946282110743232,0.8159990489940114,0.5459545343436812
003325,1985.0,51,1.5124289275891236,0.8182946857056004,0.5410467036027915
003325,1986.0,51,1.3899454742082602,0.8202422575813758,0.5901254925475415
003325,1987.0,51,1.3353278161712216,0.8119996356004552,0.6080901077375123
003325,1988.0,51,1.3577548028663595,0.8108328450450278,0.5971865047601206
003325,1989.0,51,1.3695152512721973,0.8050017316042704,0.5878004869653494
003325,1990.0,51,1.3216123874764802,0.7933393777758162,0.6002814329628359
003325,1991.0,51,1.521944138252998,0.7845829342796761,0.5155136214002437
003325,1992.0,51,1.5506377394368929,0.7935983991020731,0.5117883944900404
003325,1993.0,51,1.7941714096948826,0.8003341477705495,0.44607451854706265
003325,1994.0,51,1.895863213656211,0.7978028959986329,0.42081247753104173
003325,1995.0,51,1.9039842854873559,0.7972094667796711,0.4187059067956605
003325,1996.0,51,2.0629656517546064,0.7886781709894933,0.38230310345628
003327,1978.0,53,1.1553438300186698,0.8416475634896919,0.7284823284823284
003327,1979.0,53,1.5796092291238921,0.8115686285962856,0.5137781000725165
003327,1980.0,53,0.9897999734999507,0.7993391765703358,0.8075764780472341
003327,1981.0,53,1.0900111183007357,0.7964124741519131,0.7306461932181701
